classType,defaultPort,serviceName,serviceDescription,entry,source
Port,7797/udp,"pnet-conn","Propel Connector port",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7798/tcp,"pnet-enc","Propel Encoder port",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7798/udp,"pnet-enc","Propel Encoder port",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7799/tcp,"altbsdp","Alternate BSDP Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7799/udp,"altbsdp","Alternate BSDP Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7800/tcp,"asr","Apple Software Restore",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7800/udp,"asr","Apple Software Restore",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7801/tcp,"ssp-client","Secure Server Protocol - client",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7801/udp,"ssp-client","Secure Server Protocol - client",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7802/udp,"vns-tp","Virtualized Network Services Tunnel Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7810/tcp,"rbt-wanopt","Riverbed WAN Optimization Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7810/udp,"rbt-wanopt","Riverbed WAN Optimization Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7845/tcp,"apc-7845","APC 7845",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7845/udp,"apc-7845","APC 7845",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7846/tcp,"apc-7846","APC 7846",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7846/udp,"apc-7846","APC 7846",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7847/tcp,"csoauth","A product key authentication protocol made by CSO",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7869/tcp,"mobileanalyzer","MobileAnalyzer& MobileMonitor",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7870/tcp,"rbt-smc","Riverbed Steelhead Mobile Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7871/tcp,"mdm","Mobile Device Management",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7872/udp,"mipv6tls","TLS-based Mobile IPv6 Security",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7878/tcp,"owms","Opswise Message Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7880/tcp,"pss","Pearson",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7880/udp,"pss","Pearson",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7887/tcp,"ubroker","Universal Broker",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7887/udp,"ubroker","Universal Broker",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7900/tcp,"mevent","Multicast Event",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7900/udp,"mevent","Multicast Event",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7901/tcp,"tnos-sp","TNOS Service Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7901/udp,"tnos-sp","TNOS Service Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7902/tcp,"tnos-dp","TNOS shell Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7902/udp,"tnos-dp","TNOS shell Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7903/tcp,"tnos-dps","TNOS Secure DiaguardProtocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7903/udp,"tnos-dps","TNOS Secure DiaguardProtocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7913/tcp,"qo-secure","QuickObjects secure port",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7913/udp,"qo-secure","QuickObjects secure port",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7932/tcp,"t2-drm","Tier 2 Data Resource Manager",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7932/udp,"t2-drm","Tier 2 Data Resource Manager",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7933/tcp,"t2-brm","Tier 2 Business Rules Manager",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7933/udp,"t2-brm","Tier 2 Business Rules Manager",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7962/tcp,"generalsync","Encrypted, extendable, general-purpose synchronization protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7962/udp,"generalsync","Encrypted, extendable, general-purpose synchronization protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7967/tcp,"supercell","Supercell",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7967/udp,"supercell","Supercell",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7979/tcp,"micromuse-ncps","Micromuse-ncps",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7979/udp,"micromuse-ncps","Micromuse-ncps",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7980/tcp,"quest-vista","Quest Vista",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7980/udp,"quest-vista","Quest Vista",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7981/tcp,"sossd-collect","Spotlight on SQL Server Desktop Collect",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7982/tcp,"sossd-agent","Spotlight on SQL Server Desktop Agent",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7982/udp,"sossd-disc","Spotlight on SQL Server Desktop Agent Discovery",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7997/tcp,"pushns","PUSH Notification Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7998/udp,"usicontentpush","USI Content Push Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7999/tcp,"irdmi2","iRDMI2",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,7999/udp,"irdmi2","iRDMI2",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8000/tcp,"irdmi","iRDMI",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8000/udp,"irdmi","iRDMI",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8001/tcp,"vcom-tunnel","VCOM Tunnel",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8001/udp,"vcom-tunnel","VCOM Tunnel",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8002/tcp,"teradataordbms","Teradata ORDBMS",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8002/udp,"teradataordbms","Teradata ORDBMS",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8003/tcp,"mcreport","Mulberry Connect Reporting Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8003/udp,"mcreport","Mulberry Connect Reporting Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8005/tcp,"mxi","MXI Generation II for z/OS",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8005/udp,"mxi","MXI Generation II for z/OS",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8006/tcp,"wpl-analytics","World Programming analytics",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8006/udp,"wpl-disc","World Programming analytics discovery",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8007/tcp,"warppipe","I/O oriented cluster computing software",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8007/udp,"warppipe","I/O oriented cluster computing software",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8008/tcp,"http-alt","HTTP Alternate",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8008/udp,"http-alt","HTTP Alternate",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8019/tcp,"qbdb","QB DB Dynamic Port",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8019/udp,"qbdb","QB DB Dynamic Port",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8020/tcp,"intu-ec-svcdisc","Intuit Entitlement Service and Discovery",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8020/udp,"intu-ec-svcdisc","Intuit Entitlement Service and Discovery",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8021/tcp,"intu-ec-client","Intuit Entitlement Client",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8021/udp,"intu-ec-client","Intuit Entitlement Client",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8022/tcp,"oa-system","oa-system",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8022/udp,"oa-system","oa-system",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8025/tcp,"ca-audit-da","CA Audit Distribution Agent",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8025/udp,"ca-audit-da","CA Audit Distribution Agent",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8026/tcp,"ca-audit-ds","CA Audit Distribution Server",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8026/udp,"ca-audit-ds","CA Audit Distribution Server",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8032/tcp,"pro-ed","ProEd",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8032/udp,"pro-ed","ProEd",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8033/tcp,"mindprint","MindPrint",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8033/udp,"mindprint","MindPrint",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8034/tcp,"vantronix-mgmt",".vantronix Management",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8034/udp,"vantronix-mgmt",".vantronix Management",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8040/tcp,"ampify","Ampify Messaging Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8040/udp,"ampify","Ampify Messaging Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8041/tcp,"enguity-xccetp","Xcorpeon ASIC Carrier Ethernet Transport",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8041/udp,"enguity-xccetp","Xcorpeon ASIC Carrier Ethernet Transport",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8042/tcp,"fs-agent","FireScope Agent",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8043/tcp,"fs-server","FireScope Server",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8044/tcp,"fs-mgmt","FireScope Management Interface",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8051/tcp,"rocrail","Rocrail Client Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8052/tcp,"senomix01","Senomix Timesheets Server",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8052/udp,"senomix01","Senomix Timesheets Server",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8053/tcp,"senomix02","Senomix Timesheets Client [1 year assignment]",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8053/udp,"senomix02","Senomix Timesheets Client [1 year assignment]",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8054/tcp,"senomix03","Senomix Timesheets Server [1 year assignment]",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8054/udp,"senomix03","Senomix Timesheets Server [1 year assignment]",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8055/tcp,"senomix04","Senomix Timesheets Server [1 year assignment]",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8055/udp,"senomix04","Senomix Timesheets Server [1 year assignment]",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8056/tcp,"senomix05","Senomix Timesheets Server [1 year assignment]",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8056/udp,"senomix05","Senomix Timesheets Server [1 year assignment]",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8057/tcp,"senomix06","Senomix Timesheets Client [1 year assignment]",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8057/udp,"senomix06","Senomix Timesheets Client [1 year assignment]",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8058/tcp,"senomix07","Senomix Timesheets Client [1 year assignment]",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8058/udp,"senomix07","Senomix Timesheets Client [1 year assignment]",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8059/tcp,"senomix08","Senomix Timesheets Client [1 year assignment]",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8059/udp,"senomix08","Senomix Timesheets Client [1 year assignment]",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8060/udp,"aero","Asymmetric Extended Route Optimization (AERO)",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8066/tcp,"toad-bi-appsrvr","Toad BI Application Server",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8067/tcp,"infi-async","Infinidat async replication",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8070/tcp,"ucs-isc","Oracle Unified Communication Suite's Indexed Search Converter",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8074/tcp,"gadugadu","Gadu-Gadu",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8074/udp,"gadugadu","Gadu-Gadu",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8077/tcp,"mles","Mles is a client-server data distribution protocol targeted to serve as a lightweight and reliable distributed publish/subscribe database service.",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8080/tcp,"http-alt","HTTP Alternate (see port 80)",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8080/udp,"http-alt","HTTP Alternate (see port 80)",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8081/tcp,"sunproxyadmin","Sun Proxy Admin Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8081/udp,"sunproxyadmin","Sun Proxy Admin Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8082/tcp,"us-cli","Utilistor (Client)",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8082/udp,"us-cli","Utilistor (Client)",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8083/tcp,"us-srv","Utilistor (Server)",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8083/udp,"us-srv","Utilistor (Server)",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8086/tcp,"d-s-n","Distributed SCADA Networking Rendezvous Port",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8086/udp,"d-s-n","Distributed SCADA Networking Rendezvous Port",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8087/tcp,"simplifymedia","Simplify Media SPP Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8087/udp,"simplifymedia","Simplify Media SPP Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8088/tcp,"radan-http","Radan HTTP",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8088/udp,"radan-http","Radan HTTP",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8090/tcp,"opsmessaging","Vehicle to station messaging",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8091/tcp,"jamlink","Jam Link Framework",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8097/tcp,"sac","SAC Port Id",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8097/udp,"sac","SAC Port Id",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8100/tcp,"xprint-server","Xprint Server",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8100/udp,"xprint-server","Xprint Server",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8101/tcp,"ldoms-migr","Logical Domains Migration",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8102/tcp,"kz-migr","Oracle Kernel zones migration server",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8115/tcp,"mtl8000-matrix","MTL8000 Matrix",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8115/udp,"mtl8000-matrix","MTL8000 Matrix",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8116/tcp,"cp-cluster","Check Point Clustering",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8116/udp,"cp-cluster","Check Point Clustering",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8117/tcp,"purityrpc","Purity replication clustering and remote management",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8118/tcp,"privoxy","Privoxy HTTP proxy",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8118/udp,"privoxy","Privoxy HTTP proxy",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8121/tcp,"apollo-data","Apollo Data Port",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8121/udp,"apollo-data","Apollo Data Port",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8122/tcp,"apollo-admin","Apollo Admin Port",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8122/udp,"apollo-admin","Apollo Admin Port",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8128/tcp,"paycash-online","PayCash Online Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8128/udp,"paycash-online","PayCash Online Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8129/tcp,"paycash-wbp","PayCash Wallet-Browser",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8129/udp,"paycash-wbp","PayCash Wallet-Browser",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8130/tcp,"indigo-vrmi","INDIGO-VRMI",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8130/udp,"indigo-vrmi","INDIGO-VRMI",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8131/tcp,"indigo-vbcp","INDIGO-VBCP",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8131/udp,"indigo-vbcp","INDIGO-VBCP",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8132/tcp,"dbabble","dbabble",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8132/udp,"dbabble","dbabble",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8140/tcp,"puppet","The Puppet master service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8148/tcp,"isdd","i-SDD file transfer",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8148/udp,"isdd","i-SDD file transfer",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8149/udp,"eor-game","Edge of Reality game data",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8153/tcp,"quantastor","QuantaStor Management Interface",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8160/tcp,"patrol","Patrol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8160/udp,"patrol","Patrol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8161/tcp,"patrol-snmp","Patrol SNMP",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8161/udp,"patrol-snmp","Patrol SNMP",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8162/tcp,"lpar2rrd","LPAR2RRD client server communication",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8181/tcp,"intermapper","Intermapper network management system",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8182/tcp,"vmware-fdm","VMware Fault Domain Manager",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8182/udp,"vmware-fdm","VMware Fault Domain Manager",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8183/tcp,"proremote","ProRemote",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8184/tcp,"itach","Remote iTach Connection",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8184/udp,"itach","Remote iTach Connection",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8190/tcp,"gcp-rphy","Generic control plane for RPHY",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8191/tcp,"limnerpressure","Limner Pressure",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8192/tcp,"spytechphone","SpyTech Phone Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8192/udp,"spytechphone","SpyTech Phone Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8194/tcp,"blp1","Bloomberg data API",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8194/udp,"blp1","Bloomberg data API",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8195/tcp,"blp2","Bloomberg feed",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8195/udp,"blp2","Bloomberg feed",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8199/tcp,"vvr-data","VVR DATA",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8199/udp,"vvr-data","VVR DATA",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8200/tcp,"trivnet1","TRIVNET",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8200/udp,"trivnet1","TRIVNET",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8201/tcp,"trivnet2","TRIVNET",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8201/udp,"trivnet2","TRIVNET",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8202/udp,"aesop","Audio+Ethernet Standard Open Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8204/tcp,"lm-perfworks","LM Perfworks",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8204/udp,"lm-perfworks","LM Perfworks",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8205/tcp,"lm-instmgr","LM Instmgr",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8205/udp,"lm-instmgr","LM Instmgr",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8206/tcp,"lm-dta","LM Dta",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8206/udp,"lm-dta","LM Dta",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8207/tcp,"lm-sserver","LM SServer",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8207/udp,"lm-sserver","LM SServer",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8208/tcp,"lm-webwatcher","LM Webwatcher",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8208/udp,"lm-webwatcher","LM Webwatcher",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8230/tcp,"rexecj","RexecJ Server",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8230/udp,"rexecj","RexecJ Server",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8231/udp,"hncp-udp-port","HNCP",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
